Price,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,days_ago,days_ago,days_ago,days_ago,days_ago,days_ago
2025-02-10,226.8741912841797,233.13999938964844,185.86404418945312,409.96728515625,133.54090881347656,350.7300109863281,229.80417456619486,233.9199981689453,187.58841808469597,413.1895693646485,134.97058996230598,362.70001220703125,226.42572786906877,229.1999969482422,185.2560258505473,408.6744015876666,129.93169464945112,350.510009765625,228.7876615470872,230.5500030517578,186.74118938897723,411.44913283343,130.06165595495793,356.2099914550781,33115600.0,35419900.0,23105600.0,20817900.0,216989100.0,77514900.0,282,282,282,282,282,282
2025-02-11,231.8272705078125,232.75999450683594,184.71778869628906,409.1915283203125,132.77108764648438,328.5,234.42837673351212,233.44000244140625,186.33251945346055,410.2357780460881,134.45071452657314,349.3699951171875,227.3525813044295,230.1300048828125,183.68115977846736,407.06320861531077,130.991476437857,325.1000061035156,227.42233485023965,231.9199981689453,184.4287225674103,407.4013772616106,132.55113432807275,345.79998779296875,53718400.0,23713700.0,21239500.0,18140600.0,178902400.0,118543400.0,281,281,281,281,281,281
2025-02-12,236.06277465820312,228.92999267578125,183.01333618164062,406.8046569824219,131.11143493652344,336.510009765625,236.15247950770552,231.17999267578125,184.50846173776452,408.5053035519359,132.21120144058102,346.3999938964844,229.89386689621963,228.16000366210938,181.23912173844323,402.1601645834243,129.05188607934784,329.1199951171875,230.41209906543347,230.4600067138672,182.62460414541655,404.98464070295296,129.9916837727306,329.94000244140625,45243300.0,32285200.0,22072600.0,19121700.0,160278600.0,105382700.0,280,280,280,280,280,280
2025-02-13,240.70689392089844,230.3699951171875,185.5351104736328,408.2964782714844,135.26052856445312,355.94000244140625,241.514131106333,230.4199981689453,185.67465491496642,408.75395595267076,136.4702717517269,358.69000244140625,234.7672133917818,227.52000427246094,182.54485940859573,404.1392981832616,131.1414307383845,342.8500061035156,236.10264318513748,228.85000610351562,183.7210327362961,404.7758152621338,131.53134519031366,345.0,53614100.0,31346500.0,21402500.0,23891700.0,197430000.0,89441500.0,279,279,279,279,279,279
2025-02-14,243.76644897460938,228.67999267578125,184.62806701660156,406.1979675292969,138.81976318359375,355.8399963378906,244.71320848741047,229.88999938964844,185.79426312591357,406.6753553081934,139.21966995740726,362.0,240.16875066053348,227.22999572753906,183.7210357377169,403.66191514014076,135.47048674490975,347.5,240.4278591482801,229.1999969482422,184.45862127858567,405.5614808415711,136.45026901957874,360.6199951171875,40896200.0,27031100.0,20448400.0,22758500.0,195479600.0,68277300.0,278,278,278,278,278,278
2025-02-15,243.73405838012695,228.17249298095703,184.26425552368164,406.4988250732422,138.95723342895508,355.4074935913086,244.62102099419533,229.74250030517578,185.68462404545636,407.0955522213721,140.26694575103394,361.2750015258789,240.3805240827598,226.35249710083008,183.07813155236076,403.81607203830623,136.07785580578536,348.12999725341797,241.1503868127571,229.10499954223633,184.5931849739359,405.61369699955685,137.6475136167328,359.2174987792969,42877775.0,31017100.0,22815475.0,22424650.0,201403850.0,64115900.0,277,277,277,277,277,277
2025-02-16,243.70166778564453,227.6649932861328,183.90044403076172,406.7996826171875,139.0947036743164,354.97499084472656,244.52883350098023,229.59500122070312,185.57498496499915,407.5157491345508,141.31422154466063,360.5500030517578,240.5922975049861,225.4749984741211,182.43522736700461,403.9702289364717,136.68522486666097,348.75999450683594,241.87291447723408,229.01000213623047,184.72774866928614,405.6659131575426,138.84475821388688,357.81500244140625,44859350.0,35003100.0,25182550.0,22090800.0,207328100.0,59954500.0,276,276,276,276,276,276
2025-02-17,243.6692771911621,227.1574935913086,183.5366325378418,407.1005401611328,139.23217391967773,354.54248809814453,244.4366460077651,229.44750213623047,185.46534588454193,407.9359460477295,142.3614973382873,359.8250045776367,240.80407092721245,224.5974998474121,181.79232318164847,404.1243858346372,137.29259392753656,349.3899917602539,242.59544214171106,228.9150047302246,184.8623123646364,405.71812931552836,140.04200281104096,356.4125061035156,46840925.0,38989100.0,27549625.0,21756950.0,213252350.0,55793100.0,275,275,275,275,275,275
2025-02-18,243.6368865966797,226.64999389648438,183.17282104492188,407.4013977050781,139.36964416503906,354.1099853515625,244.34445851454996,229.3000030517578,185.35570680408472,408.3561429609082,143.408773131914,359.1000061035156,241.01584434943877,223.72000122070312,181.14941899629233,404.2785427328027,137.89996298841217,350.0199890136719,243.31796980618805,228.82000732421875,184.99687605998665,405.7703454735141,141.239247408195,355.010009765625,48822500.0,42975100.0,29916700.0,21423100.0,219176600.0,51631700.0,274,274,274,274,274,274
2025-02-19,244.03550720214844,226.6300048828125,184.66795349121094,412.50335693359375,139.19967651367188,360.55999755859375,245.17162160901916,226.8300018310547,184.85733850337527,413.2194234967571,141.32921755912488,367.3399963378906,242.33134319523683,223.7100067138672,182.99340488662492,405.4222711149816,137.1901197103136,353.6700134277344,243.8262313730556,225.52000427246094,183.47185603605197,405.6510251389108,139.47961431944915,354.0,32204200.0,28566700.0,19549400.0,24114200.0,167536000.0,67094400.0,273,273,273,273,273,273
2025-02-20,244.99224853515625,222.8800048828125,183.9602508544922,414.6857604980469,140.07948303222656,354.3999938964844,245.93900803040836,225.1300048828125,184.7078136523139,417.8547165109783,140.62936628696042,362.29998779296875,243.45748811790233,221.80999755859375,182.12623377404523,411.10822380495836,136.7601988439899,348.0,244.10528213544586,224.77999877929688,184.1994764251086,413.84867949906476,139.9994986264957,361.510009765625,32316900.0,30001700.0,20441500.0,23508700.0,143903600.0,45965400.0,272,272,272,272,272,272
2025-02-21,244.71319580078125,216.5800018310547,179.076171875,406.793212890625,134.4007110595703,337.79998779296875,247.84249441981407,223.30999755859375,184.73770657345142,416.59905745325864,141.42919381606555,354.9800109863281,244.38431857946645,214.74000549316406,178.49805484578573,406.4743466307379,134.00080428998024,334.4200134277344,245.11182656230832,223.27999877929688,184.54832157311532,415.8915301727366,140.00948969645043,353.44000244140625,53197400.0,55323900.0,35199200.0,27524800.0,228217600.0,74058600.0,271,271,271,271,271,271
2025-02-22,245.2281036376953,215.29000345865884,178.93995157877603,405.39475504557294,133.01768493652344,335.3766581217448,247.89896827019714,221.44666544596353,184.00011445095078,413.7157705885903,140.4727361770171,350.7866719563802,244.11856055907975,213.96666971842447,178.43492997398127,403.6275942555913,132.68442928927618,331.1800130208333,244.7729847168189,221.33666483561197,183.4984185770593,412.9584188665786,138.84974783588675,348.3400065104167,52573733.333333336,51011800.0,33417533.333333332,27164433.333333332,235938766.66666666,74723166.66666667,270,270,270,270,270,270
2025-02-23,245.74301147460938,214.00000508626303,178.8037312825521,403.9962972005208,131.63465881347656,332.9533284505208,247.9554421205802,219.58333333333334,183.26252232845016,410.832483723922,139.5162785379687,346.5933329264323,243.85280253869308,213.1933339436849,178.3718051021768,400.78084188044465,131.3680542885721,327.9400126139323,244.4341428713295,219.3933308919271,182.4485155810033,410.0253075604206,137.69000597532303,343.24001057942706,51950066.666666664,46699700.0,31635866.666666668,26804066.666666668,243659933.33333334,75387733.33333333,269,269,269,269,269,269
2025-02-24,246.25791931152344,212.7100067138672,178.66751098632812,402.59783935546875,130.2516326904297,330.5299987792969,248.01191597096326,217.72000122070312,182.52493020594952,407.9491968592537,138.55982089892026,342.3999938964844,243.58704451830639,212.4199981689453,178.30868023037235,397.93408950529806,130.05167928786804,324.70001220703125,244.0953010258401,217.4499969482422,181.3986125849473,407.09219625426255,136.53026411475935,338.1400146484375,51326400.0,42387600.0,29854200.0,26443700.0,251381100.0,76052300.0,268,268,268,268,268,268
2025-02-25,246.1981201171875,212.8000030517578,174.84996032714844,396.5190124511719,126.60242462158203,302.79998779296875,249.14803959700342,213.33999633789062,178.15917908775072,400.52507980230723,130.17164697857655,328.8900146484375,244.0753891604379,204.16000366210938,174.12233676466118,395.3231955078189,124.41290666278033,297.25,247.15485528022737,211.6300048828125,177.4614416125168,399.7079184567694,129.9516936613149,327.0199890136719,48013300.0,58958000.0,41913400.0,29387400.0,271428700.0,134228800.0,267,267,267,267,267,267
2025-02-26,239.5408935546875,214.35000610351562,172.16867065429688,398.3426818847656,131.2514190673828,290.79998779296875,244.14514449402503,218.16000366210938,175.50779015752343,402.19924554396545,133.7008826502409,309.0,238.3150894487839,213.08999633789062,171.0224139223128,392.88169018272754,128.46203316398234,288.0400085449219,243.49736566903925,214.94000244140625,174.50107785560007,396.6286502127144,129.96170661334043,303.7099914550781,44433600.0,39120600.0,35431300.0,19619000.0,322553800.0,100118300.0,266,266,266,266,266,266
2025-02-27,236.49131774902344,208.74000549316406,167.9524383544922,391.1676330566406,120.12384033203125,281.95001220703125,241.6337368385667,219.97000122070312,173.99274319952536,404.33177619538384,134.98059773119874,297.2300109863281,236.25213016109495,208.3699951171875,167.3942605774098,390.80889711711075,119.98387142553824,280.8800048828125,238.5941277716784,218.35000610351562,173.4246033939964,399.87728914292836,134.97060540054449,291.1600036621094,41153600.0,40548600.0,39991000.0,21127400.0,443175800.0,101748200.0,265,265,265,265,265,265
2025-02-28,241.01583862304688,212.27999877929688,169.72665405273438,395.6121520996094,124.89279174804688,292.9800109863281,241.26498665715278,212.6199951171875,170.05558350433006,396.24994544118493,125.06275289296238,293.8800048828125,229.41550676334808,206.99000549316406,166.22806568264113,385.2283339547379,116.37465068149442,273.6000061035156,236.14250368420718,208.64999389648438,168.13184735576206,391.29719366600983,117.99429297871988,279.5,56833400.0,51771700.0,48130600.0,32845700.0,389091100.0,115697000.0,264,264,264,264,264,264
2025-03-01,239.7501678466797,209.86000061035156,168.64019266764322,392.7886555989583,121.27357991536458,290.2033386230469,241.9094508196654,213.0833282470703,170.97258990612474,396.6452394337123,124.59952063824907,297.23333740234375,231.37879491107253,205.51000467936197,165.94896968779804,385.0921435306132,115.00161550082069,274.8333333333333,237.7503382136831,210.21666463216147,169.2116581629243,393.3434049169289,119.82389621784111,286.44666544596356,53616933.333333336,48830600.0,45677233.333333336,29566366.666666668,396521200.0,115648466.66666667,263,263,263,263,263,263
2025-03-02,238.4844970703125,207.44000244140625,167.5537312825521,389.9651590983073,117.6543680826823,287.4266662597656,242.55391498217807,213.54666137695312,171.88959630791945,397.04053342623956,124.13628838353578,300.586669921875,233.34208305879702,204.0300038655599,165.66987369295498,384.95595310648855,113.62858032014697,276.06666056315106,239.35817274315903,211.78333536783853,170.29146897008653,395.38961616784786,121.65349945696235,293.39333089192706,50400466.666666664,45889500.0,43223866.666666664,26287033.333333332,403951300.0,115599933.33333333,262,262,262,262,262,262
2025-03-03,237.2188262939453,205.02000427246094,166.46726989746094,387.14166259765625,114.03515625,284.6499938964844,243.1983791446907,214.00999450683594,172.80660270971413,397.4358274187669,123.67305612882248,303.94000244140625,235.30537120652147,202.5500030517578,165.3907776981119,384.8197626823639,112.25554513947324,277.29998779296875,240.96600727263495,213.35000610351562,171.37127977724876,397.4358274187669,123.48310269608358,300.3399963378906,47184000.0,42948400.0,40770500.0,23007700.0,411381400.0,115551400.0,261,261,261,261,261,261
2025-03-04,235.1259765625,203.8000030517578,170.3645782470703,387.26123046875,115.96473693847656,272.0400085449219,239.25188262538288,206.8000030517578,172.72687185175528,391.21745294280987,119.28401358591904,284.3500061035156,233.88023638606123,197.42999267578125,165.2612210149662,379.67765721488945,110.0860202624711,261.8399963378906,236.89992456399492,200.11000061035156,165.69979362882594,382.06932141422595,110.62590357369604,270.92999267578125,53798100.0,60853100.0,45388000.0,29342900.0,398163300.0,126706600.0,260,260,260,260,260,260
2025-03-05,234.93663024902344,208.36000061035156,172.45777893066406,399.628173828125,117.27445220947266,279.1000061035156,235.7438674276595,209.97999572753906,173.21530384923958,400.27594221038044,118.25423446970035,279.54998779296875,228.44880585950324,203.25999450683594,168.51064018624112,387.4605594414927,114.48505902516025,267.7099914550781,234.61771347352882,204.8000030517578,169.96590263497444,387.9887187604894,117.55438999810913,272.9200134277344,47227600.0,38610100.0,30954900.0,23433100.0,284337900.0,94042900.0,259,259,259,259,259,259
2025-03-06,234.52804565429688,200.6999969482422,171.78994750976562,395.5125427246094,110.5459213256836,263.45001220703125,237.0494227188423,205.77000427246094,174.24194511914502,400.7542663515353,115.32487918451908,272.6499938964844,232.36544239217005,198.3000030517578,169.9459530788933,391.3171323240562,110.1959990692751,260.0199890136719,233.64107919926062,204.39999389648438,169.97585437589512,392.91158534383527,113.50527582346177,272.05999755859375,45170400.0,49863800.0,28302000.0,23304600.0,321181900.0,98451600.0,258,258,258,258,258,258
2025-03-07,238.2552947998047,199.25,173.29501342773438,391.9449462890625,112.66545867919922,262.6700134277344,240.54744460053885,202.27000427246094,174.40140690524717,393.42976525122566,113.45528753337068,266.25,233.95996981993864,192.52999877929688,169.7166833840427,384.20192438386283,107.53657110597264,250.72999572753906,234.30878315837532,199.49000549316406,170.7034564793899,390.9583919892802,111.22576986878714,259.32000732421875,46273600.0,59802800.0,27385800.0,22034100.0,341755500.0,102369600.0,257,257,257,257,257,257
2025-03-08,234.40512084960938,197.67999776204428,170.70380655924478,387.5768229166667,110.76253763834636,249.16334025065103,238.8166965753945,200.42333475748697,172.30292496875887,390.6394798911311,112.91206823722835,261.9566650390625,230.45860924242263,191.97000122070312,167.593116172488,381.43820880411647,106.83672155346908,240.48666381835938,234.45162312735718,198.1933390299479,169.7710940683796,388.8058797278391,110.77586576044382,257.06000264485675,54872800.0,60652166.666666664,32791866.666666668,25636100.0,349999466.6666667,131272033.33333333,256,256,256,256,256,256
2025-03-09,230.55494689941406,196.10999552408853,168.11259969075522,383.2086995442708,108.85961659749348,235.65666707356772,237.08594855025018,198.57666524251303,170.20444303227055,387.8491945310365,112.36884894108601,257.663330078125,226.9572486649066,191.41000366210938,165.46954896093328,378.67449322437017,106.13687200096551,230.2433319091797,234.59446309633907,196.89667256673178,168.8387316573693,386.65336746639804,110.32596165210049,254.79999796549478,63472000.0,61501533.333333336,38197933.333333336,29238100.0,358243433.3333333,160174466.66666666,255,255,255,255,255,255
2025-03-10,226.70477294921875,194.5399932861328,165.52139282226562,378.840576171875,106.95669555664062,222.14999389648438,235.35520052510583,196.72999572753906,168.10596109578225,385.05890917094194,111.82562964494369,253.3699951171875,223.45588808739058,190.85000610351562,163.34598174937858,375.9107776446238,105.43702244846195,220.0,234.73730306532093,195.60000610351562,167.906369246359,384.50085520495696,109.87605754375717,252.5399932861328,72071200.0,62350900.0,43604000.0,32840100.0,366487400.0,189076900.0,254,254,254,254,254,254
2025-03-11,220.08740234375,196.58999633789062,163.6952362060547,379.1296081542969,108.73631286621094,230.5800018310547,225.0703629938446,200.17999267578125,166.39954739419704,384.6603339518935,112.2155506077548,237.05999755859375,216.7089556312574,193.39999389648438,161.03084947828359,375.6018856955347,104.74717644545998,217.02000427246094,223.04728218644934,193.89999389648438,164.56341811184632,377.6846284139058,106.96669412251354,225.30999755859375,76137400.0,54002900.0,39587400.0,30380200.0,354865700.0,174896400.0,253,253,253,253,253,253
2025-03-12,216.2405548095703,198.88999938964844,166.75880432128906,381.9397888183594,115.7254409790039,248.08999633789062,220.99430349899413,201.52000427246094,167.2876892617743,383.883033194115,116.74531696319002,251.83999633789062,214.17761702040198,195.2899932861328,163.18632617734653,377.634805186652,112.8658000774832,241.10000610351562,219.3897895710681,200.72000122070312,166.22991938080386,381.62092254273574,114.10564961231475,247.22000122070312,62547500.0,43679300.0,28372400.0,24253600.0,323857500.0,142215700.0,252,252,252,252,252,252
2025-03-13,208.96542358398438,193.88999938964844,162.4179229736328,377.45538330078125,115.56546020507812,240.67999267578125,216.10102664759694,198.8800048828125,165.7808506225565,383.9826683121219,117.74518623487266,248.2899932861328,207.70972301630272,191.82000732421875,161.76929516473905,376.139987768004,113.77568449740161,232.60000610351562,215.21406028960521,198.1699981689453,165.6910282026151,381.8301614244045,117.01527472285696,248.1300048828125,61368300.0,41270800.0,31756200.0,20473000.0,299033100.0,114813500.0,251,251,251,251,251,251
2025-03-14,212.762451171875,197.9499969482422,165.14219665527344,387.21142578125,121.65469360351562,249.97999572753906,213.22087501834247,198.64999389648438,166.14009496437765,388.87564310802037,121.86466627272753,251.5800018310547,208.86577244295887,195.32000732421875,162.10857726863358,378.19284770158055,118.13513973204245,240.72999572753906,210.53007941159925,197.41000366210938,162.92686119092454,378.46189966674945,118.59508095437823,247.30999755859375,60107600.0,38096700.0,31995900.0,19952800.0,277593500.0,100242300.0,250,250,250,250,250,250
2025-03-15,212.93186950683594,197.2133331298828,164.74303690592447,387.2579345703125,120.94144948323567,245.98999532063803,213.64276659120344,198.76666259765625,166.07689760526344,389.6994333962088,122.20129056392499,249.5199991861979,208.99532872563933,194.9866739908854,162.51439327474972,380.20583532269546,118.0951431383593,238.08666483561197,211.2144046760876,197.86333719889322,163.51229668951584,380.76056429213713,119.97157280007372,246.55999755859375,56096200.0,41178400.0,31725366.666666668,20793300.0,270229500.0,104128400.0,249,249,249,249,249,249
2025-03-16,213.10128784179688,196.47666931152344,164.34387715657553,387.304443359375,120.22820536295573,241.99999491373697,214.0646581640644,198.88333129882812,166.01370024614926,390.5232236843972,122.53791485512244,247.45999654134116,209.1248850083198,194.6533406575521,162.92020928086586,382.2188229438103,118.05514654467618,235.4433339436849,211.89872994057598,198.3166707356771,164.09773218810716,383.0592289175249,121.3480646457692,245.80999755859375,52084800.0,44260100.0,31454833.333333332,21633800.0,262865500.0,108014500.0,248,248,248,248,248,248
2025-03-17,213.2707061767578,195.74000549316406,163.94471740722656,387.3509521484375,119.51496124267578,238.00999450683594,214.48654973692538,199.0,165.95050288703504,391.3470139725856,122.87453914631989,245.39999389648438,209.25444129100026,194.32000732421875,163.326025286982,384.23181056492524,118.01514995099303,232.8000030517578,212.58305520506434,198.77000427246094,164.68316768669845,385.35789354291256,122.72455649146468,245.05999755859375,48073400.0,47341800.0,31184300.0,22474300.0,255501500.0,111900600.0,247,247,247,247,247,247
2025-03-18,211.96519470214844,192.82000732421875,160.33233642578125,382.1889343261719,115.41547393798828,225.30999755859375,214.4168029665515,194.0,163.9048145767925,386.02557849597406,119.00501849033903,230.10000610351562,210.76928711901598,189.3800048828125,156.39064073396676,379.7773502731509,114.52558655092061,222.27999877929688,213.43018643369246,192.52000427246094,163.336005171718,385.72663184862864,117.98515020944649,228.16000366210938,42432400.0,40414900.0,42074800.0,19486900.0,299686900.0,111477600.0,246,246,246,246,246,246
2025-03-19,214.50648498535156,195.5399932861328,163.54556274414062,386.4739990234375,117.50521087646484,235.86000061035156,218.0144781615262,195.97000122070312,165.52139724714462,388.3275289171194,120.43484254394583,241.41000366210938,213.0215573102422,191.9600067138672,160.66163707283374,382.66724981244226,115.6654460375291,229.1999969482422,213.48995680484757,193.3800048828125,161.42003435006743,384.1919384194473,117.2552423301898,231.61000061035156,54385400.0,39442900.0,34275600.0,19185500.0,273426200.0,111993800.0,245,245,245,245,245,245
2025-03-20,213.37039184570312,194.9499969482422,162.45785522460938,385.4974060058594,118.51508331298828,236.25999450683594,216.74883872802718,199.32000732421875,164.5434591319573,390.4302384005767,120.18487133427746,238.0,211.49679368091097,192.3000030517578,160.62172590598882,381.9497639905121,116.4553449784264,230.0500030517578,213.2607660976187,193.07000732421875,161.23044451155243,384.40121765018193,116.53533674228605,233.35000610351562,48862900.0,38921100.0,28138500.0,18470500.0,248829700.0,99028300.0,244,244,244,244,244,244
2025-03-21,217.5261688232422,196.2100067138672,163.64535522460938,389.9020690917969,117.68518829345703,248.7100067138672,218.09421843072647,196.99000549316406,163.89482981108262,390.38038369901005,117.97515272195331,249.52000427246094,210.55998434888178,192.52000427246094,160.55186426165298,381.47140919973003,115.40547637665556,234.5500030517578,210.83902892918795,192.89999389648438,160.87119904116452,381.8899648927027,116.92528940681295,234.99000549316406,94127800.0,60056900.0,36625800.0,39675900.0,266498500.0,132728700.0,243,243,243,243,243,243
2025-03-22,218.34336853027344,198.56000264485678,164.87276713053384,390.5066223144531,118.9217020670573,258.6033426920573,218.97121629129623,199.20667012532553,165.25197337911905,391.5961504871621,119.38497690486646,259.22667439778644,212.98502324319847,194.99666849772134,161.9655547707218,383.79996908522895,116.71197848722817,241.80999755859375,213.97496997504285,195.26666259765625,162.82042854607647,385.93587128295724,117.90516483414473,242.6866658528646,77518366.66666667,53913066.666666664,34710233.333333336,33452100.0,253816500.0,144845766.66666666,242,242,242,242,242,242
2025-03-23,219.1605682373047,200.90999857584634,166.10017903645834,391.1111755371094,120.15821584065755,268.4966786702474,219.84821415186602,201.42333475748697,166.6091169471555,392.8119172753142,120.79480108777963,268.933344523112,215.41006213751513,197.47333272298178,163.3792452797906,386.1285289707278,118.01848059780077,249.0699920654297,217.11091102089776,197.63333129882812,164.76965805098843,389.98177767321175,118.88504026147649,250.3833262125651,60908933.33333333,47769233.333333336,32794666.666666668,27228300.0,241134500.0,156962833.33333334,241,241,241,241,241,241
2025-03-24,219.97776794433594,203.25999450683594,167.3275909423828,391.7157287597656,121.39472961425781,278.3900146484375,220.72521201243578,203.63999938964844,167.96626051519195,394.02768406346627,122.20462527069279,278.6400146484375,217.8351010318318,199.9499969482422,164.79293578885944,388.45708885622673,119.32498270837338,256.3299865722656,220.24685206675267,200.0,166.71888755590038,394.02768406346627,119.86491568880827,258.0799865722656,44299500.0,41625400.0,30879100.0,21004500.0,228452500.0,169079900.0,240,240,240,240,240,240
2025-03-25,222.98748779296875,205.7100067138672,170.20155334472656,393.7885437011719,120.67481994628906,288.1400146484375,223.3363011191594,206.2100067138672,170.27141354347242,394.98436068056907,121.27474294212928,288.20001220703125,219.32999652191663,203.22000122070312,167.96627061240434,391.2773006739415,118.90503833586045,271.2799987792969,220.0176475207108,203.60000610351562,168.62487200219408,392.552857032296,120.53483816820751,283.6000061035156,34493600.0,31171200.0,24174400.0,15775000.0,167447200.0,150361500.0,239,239,239,239,239,239
2025-03-26,220.77505493164062,201.1300048828125,164.71310424804688,388.6165466308594,113.74568939208984,272.05999755859375,224.25316696482244,206.00999450683594,169.25354492463828,393.93800963918454,118.82504445296345,284.8999938964844,219.71866969932233,199.92999267578125,164.49356538620054,387.2214116418782,112.69581844673802,266.510009765625,222.7483031053444,205.83999633789062,168.64482630346816,393.6290879777552,118.7150653108018,282.6600036621094,34466100.0,32855300.0,28901600.0,16108400.0,293463300.0,153629800.0,238,238,238,238,238,238
2025-03-27,223.08717346191406,201.36000061035156,161.89903259277344,389.2243957519531,111.41598510742188,273.1300048828125,224.22328797900445,203.7899932861328,165.0723420135672,390.87863801869304,114.43560190798578,291.8500061035156,219.8083765580053,199.27999877929688,161.6595315089187,386.05543991632794,110.64608531130148,271.82000732421875,220.63554992146092,200.88999938964844,164.2840090226325,388.7759758195498,111.33599333866172,272.4800109863281,37094800.0,27317700.0,24508300.0,13766800.0,236902100.0,162572100.0,237,237,237,237,237,237
2025-03-28,217.1574249267578,192.72000122070312,154.00564575195312,377.48529052734375,109.65620422363281,263.54998779296875,223.04728822423488,199.25999450683594,161.47990946590778,387.77945533191945,112.85580631482036,276.1000061035156,216.93817343567548,191.8800048828125,153.3071199905367,375.6217855831935,109.05628121542107,260.57000732421875,220.91458161653458,198.4199981689453,160.15270290585678,386.7330813092454,111.47597500465491,275.5799865722656,39818600.0,52548200.0,48669300.0,21632000.0,229872500.0,123809400.0,236,236,236,236,236,236
2025-03-29,218.5626220703125,191.8999989827474,154.1087646484375,376.3525797526042,109.22625732421875,262.08665974934894,223.64856321107962,196.61666361490884,159.39097460345837,383.7734102784933,112.21921781105935,270.9200032552083,216.4564868312527,189.38666788736978,152.31920373205764,372.4029970116849,107.24984174713286,254.83333841959634,219.3665391687141,195.00999959309897,157.6978749913089,381.5710687202677,109.35624079014593,266.8233235677083,48312166.666666664,56214666.666666664,50647366.666666664,26149566.666666668,252985900.0,127209233.33333333,235,235,235,235,235,235
2025-03-30,219.9678192138672,191.07999674479166,154.21188354492188,375.21986897786456,108.79631042480469,260.6233317057292,224.24983819792436,193.97333272298178,157.302039741009,379.7673652250671,111.58262930729835,265.74000040690106,215.9748002268299,186.8933308919271,151.3312874735786,369.1842084401763,105.44340227884464,249.09666951497397,217.81849672089365,191.6000010172526,155.24304707676103,376.40905613129,107.23650657563694,258.06666056315106,56805733.33333333,59881133.333333336,52625433.333333336,30667133.333333336,276099300.0,130609066.66666667,234,234,234,234,234,234
2025-03-31,221.37301635742188,190.25999450683594,154.31500244140625,374.087158203125,108.36636352539062,259.1600036621094,224.8511131847691,191.3300018310547,155.2131048785596,375.761320171641,110.94604080353734,260.55999755859375,215.49311362240712,184.39999389648438,150.34337121509955,365.96541986866765,103.63696281055644,243.36000061035156,216.27045427307317,188.19000244140625,152.78821916221315,371.2470435423123,105.11677236112796,249.30999755859375,65299300.0,63547600.0,54603500.0,35184700.0,299212700.0,134008900.0,233,233,233,233,233,233
2025-04-01,222.4293975830078,192.1699981689453,156.7399139404297,380.863525390625,110.13613891601562,268.4599914550781,222.91771798921508,193.92999267578125,157.76774810671006,381.52123836039385,110.18612804634962,277.45001220703125,218.15400887457568,187.1999969482422,153.29715217046743,371.93463161723514,106.45660174663486,259.25,219.06091135294477,187.86000061035156,153.29715217046743,373.34968615477356,108.5063391727533,263.79998779296875,36412700.0,41267300.0,30672900.0,19689500.0,222614000.0,146486900.0,232,232,232,232,232,232
2025-04-02,223.12701416015625,196.00999450683594,156.70994567871094,380.813720703125,110.4061050415039,282.760009765625,224.4225869866718,198.33999633789062,158.07707673307476,383.74348886180815,111.96591394846298,284.989990234375,220.2667995775576,187.66000366210938,154.37486726125917,375.3128595122782,106.77656451707789,251.27000427246094,220.56578026164416,187.66000366210938,154.8239184605045,376.6581801475031,107.27650160670082,254.60000610351562,35905900.0,53679200.0,25041700.0,16092600.0,220601200.0,212787800.0,231,231,231,231,231,231
2025-04-03,202.49754333496094,178.41000366210938,150.40322875976562,371.8150329589844,101.78719329833984,267.2799987792969,206.78289223919597,184.1300048828125,152.4588967636163,376.16989155085776,105.61670556208404,276.29998779296875,200.56415230327434,176.9199981689453,150.07392050283045,368.06810346654436,101.58721388778805,261.510009765625,204.8395255545537,183.0,150.7924084767401,373.4892252977989,103.49697720927654,265.2900085449219,103419000.0,95553600.0,46883400.0,30198000.0,338769400.0,136174300.0,230,230,230,230,230,230
2025-04-04,187.738037109375,171.0,145.29400634765625,358.5910949707031,94.29813385009766,239.42999267578125,199.19884701911502,178.13999938964844,150.75251155896433,373.28990195338014,100.11740141914926,261.0,186.70157274086588,166.0,145.0744674917677,358.2323590249941,92.09841365005991,236.0,193.2292544699453,167.14999389648438,147.6989298070746,362.86621412703136,98.89756129670621,255.3800048828125,125910900.0,123159400.0,62259500.0,49209900.0,532273800.0,181229400.0,229,229,229,229,229,229
2025-04-05,185.4392293294271,172.4199981689453,145.6765340169271,357.9333902994792,95.40799204508464,237.3833262125651,197.2953497018755,179.89666748046875,151.34459958966033,372.0973984023926,100.6573315051691,258.0,182.47601918541233,164.46000162760416,143.46119836955398,353.35269447635227,90.26864209761362,228.75,187.68487684093054,165.4333292643229,145.55012678829587,358.46488458848523,95.08137072833813,244.84666951497397,137429366.66666666,118548633.33333333,67104366.666666664,49614933.333333336,558529633.3333334,181970866.66666666,228,228,228,228,228,228
2025-04-06,183.14042154947916,173.83999633789062,146.0590616861979,357.2756856282552,96.51785024007161,235.33665974934897,195.39185238463597,181.65333557128906,151.9366876203563,370.9048948514051,101.19726159118895,255.0,178.25046562995874,162.92000325520834,141.84792924734023,348.4730299277105,88.43887054516735,221.5,182.1404992119158,163.71666463216147,143.40132376951715,354.06355504993917,91.26518015997004,234.3133341471354,148947833.33333334,113937866.66666667,71949233.33333333,50019966.666666664,584785466.6666666,182712333.33333334,227,227,227,227,227,227
